all_dict_len_cds
3123	22
3126	20
3129	8
3132	15
3135	17
3138	20
3141	11
3144	14
3147	22
3150	12
3153	17
3156	12
3159	9
3162	8
3165	21
3168	5
3171	8
3174	17
3177	19
3180	9
3183	14
3186	21
3189	19
3192	14
3195	13
3198	17
3201	30
3204	16
3207	14
3210	9
3213	30
3216	15
3219	11
3222	8
3225	23
3228	19
3231	13
3234	22
3237	8
3240	13
3243	5
3246	9
3249	13
3252	18
3255	18
3258	12
3261	14
3264	10
3267	9
3270	11
3273	11
3276	17
3279	30
3282	13
3285	9
3288	17
3291	13
3294	9
3297	10
3300	20
3303	21
3306	12
3309	10
3312	5
3315	9
3318	10
3321	8
3324	12
3327	29
3330	17
3333	12
3336	19
3339	9
3342	7
3345	7
3348	3
3351	17
3354	8
3357	15
3360	15
3363	19
3366	15
3369	28
3372	20
3375	14
3378	19
3381	20
3384	11
3387	28
3390	11
3393	16
3396	8
3399	12
3402	11
3405	23
3408	40
3411	22
3414	15
3417	10
3420	24
3423	8
3426	13
3429	8
3432	13
3435	11
3438	11
3441	10
3444	22
3447	12
3450	9
3453	2
3456	20
3459	10
3462	15
3465	15
3468	15
3471	12
3474	14
3477	21
3480	16
3483	25
3486	14
3489	10
3492	12
3495	28
3498	24
3501	6
3504	15
3507	8
3510	8
3513	10
3516	24
3519	8
3522	4
3525	10
3528	8
3531	4
3534	7
3537	11
3540	4
3543	6
3546	11
3549	8
3552	8
3555	7
3558	3
3561	7
3564	8
3567	3
3570	2
3573	4
3576	8
3579	10
3582	10
3585	12
3588	9
3591	3
3594	5
3597	6
3600	20
3603	10
3606	6
3609	6
3612	7
3615	13
3618	7
3621	19
3624	16
3627	17
3630	8
3633	21
3636	9
3639	6
3642	7
3645	7
3648	7
3651	8
3654	13
3657	8
3660	10
3663	5
3666	3
3669	3
3672	9
3675	9
3678	5
3681	8
3684	4
3687	12
3690	10
3693	5
3696	4
3699	6
3702	5
3705	16
3708	12
3711	6
3714	4
3717	7
3720	9
3723	8
3726	5
3729	5
3732	19
3735	8
3738	8
3741	6
3744	15
3747	29
3750	2
3753	1
3756	6
3759	13
3762	19
3765	9
3768	13
3771	8
3774	24
3777	13
3780	13
3783	3
3786	1
3789	5
3792	5
3795	8
3798	2
3801	9
3804	2
3807	9
3810	8
3813	8
3816	5
3819	12
3822	6
3825	9
3828	13
3831	6
3834	5
3837	5
3840	6
3843	9
3846	6
3849	9
3852	30
3855	7
3858	2
3861	6
3864	11
3867	2
3870	7
3873	13
3876	9
3879	6
3882	7
3885	5
3888	8
3891	14
3894	11
3897	19
3900	27
3903	9
3906	10
3909	7
3912	8
3915	12
3918	6
3921	12
3924	27
3927	21
3930	10
3933	4
3936	10
3939	8
3942	9
3945	16
3948	7
3951	9
3954	11
3957	8
3960	9
3963	11
3966	19
3969	26
3972	13
3975	15
3978	12
3981	7
3984	3
3987	8
3990	7
3993	7
3996	7
3999	4
4002	5
4005	10
4008	7
4011	2
4014	4
4017	6
4020	3
4023	4
4026	16
4029	32
4032	10
4035	4
4038	5
4041	10
4044	10
4047	11
4050	13
4053	8
4056	8
4059	10
4062	2
4065	5
4068	2
4071	3
4074	3
4077	5
4080	4
4083	10
4086	3
4089	1
4092	9
4095	4
4098	6
4101	4
4104	5
4107	2
4110	2
4113	3
4116	3
4119	2
4122	5
4125	7
4128	7
4131	5
4134	3
4137	2
4140	6
4143	4
4146	4
4149	2
4152	5
4155	6
4158	7
4161	2
4164	4
4167	1
4170	4
4173	1
4176	6
4179	3
4182	4
4185	3
4188	1
4191	4
4194	4
4197	5
4200	6
4203	3
4206	1
4209	3
4212	7
4215	6
4218	5
4221	4
4224	5
4227	5
4230	6
4233	1
4236	1
4239	4
4242	13
4245	1
4251	2
4254	3
4257	3
4260	2
4263	1
4266	7
4269	4
4272	5
4275	4
4278	6
4281	4
4284	2
4287	2
4290	9
4293	4
4296	2
4299	2
4302	9
4305	16
4308	7
4311	2
4314	4
4317	3
4320	1
4323	4
4326	5
4329	5
4332	3
4335	7
4338	12
4341	3
4344	8
4347	1
4350	3
4353	5
4356	3
4359	3
4362	5
4365	2
4368	1
4371	6
4374	3
4377	3
4380	3
4383	2
4386	4
4389	5
4392	4
4395	4
4398	2
4401	2
4404	2
4407	4
4410	3
4413	1
4416	3
4419	7
4422	3
4425	5
4428	2
4431	4
4434	7
4437	3
4440	3
4443	1
4446	5
4449	4
4452	3
4455	4
4458	2
4464	4
4467	2
4470	2
4473	5
4476	2
4479	4
4482	4
4485	2
4488	6
4491	2
4494	4
4497	2
4500	7
4503	3
4506	1
4509	3
4512	3
4515	2
4518	2
4521	4
4527	4
4530	6
4533	2
4536	5
4539	2
4542	5
4545	4
4548	3
4551	10
4554	6
4557	10
4560	5
4563	3
4566	2
4569	1
4572	2
4575	3
4578	6
4581	4
4587	3
4590	6
4593	4
4596	3
4599	6
4602	7
4605	2
4608	6
4611	5
4614	4
4617	3
4620	6
4623	4
4626	2
4629	3
4632	3
4635	2
4638	6
4641	2
4644	3
4647	7
4650	7
4653	13
4656	6
4659	7
4662	2
4665	6
4668	7
4671	4
4674	3
4677	7
4680	6
4683	2
4686	2
4689	1
4692	2
4695	3
4698	10
4701	4
4704	4
4707	12
4710	6
4713	10
4716	5
4719	3
4722	5
4725	5
4728	6
4731	3
4734	4
4737	5
4740	6
4743	3
4746	22
4749	3
4752	10
4755	4
4758	3
4761	8
4764	10
4767	8
4770	7
4773	8
4776	6
4779	6
4782	4
4785	1
4788	9
4791	5
4794	1
4797	6
4800	6
4803	9
4806	8
4809	5
4812	4
4815	3
4818	4
4821	4
4824	5
4827	7
4830	5
4833	5
4836	3
4839	6
4842	4
4845	5
4848	3
4851	5
4854	5
4857	3
4860	4
4863	5
4866	26
4869	8
4872	6
4875	8
4878	4
4881	4
4884	7
4887	7
4890	7
4893	1
4896	2
4899	2
4902	2
4905	2
4908	2
4911	3
4914	2
4917	4
4923	4
4926	5
4929	5
4932	3
4935	4
4938	4
4941	5
4944	5
4947	4
4950	2
4953	2
4956	2
4959	1
4962	1
4965	7
4968	3
4971	9
4974	2
4977	2
4980	1
4983	3
4986	1
4989	2
4992	1
4995	3
4998	4
5004	4
5007	2
5013	3
5016	4
5019	4
5025	7
5028	2
5031	2
5034	2
5037	3
5043	1
5046	1
5049	5
5055	1
5058	4
5061	1
5073	3
5076	2
5079	3
5082	2
5085	2
5088	2
5091	6
5094	2
5097	2
5103	3
5106	2
5109	1
5112	2
5115	2
5118	1
5121	7
5124	1
5127	3
5133	1
5136	2
5139	5
5142	6
5145	3
5148	6
5151	1
5154	4
5163	2
5166	2
5169	2
5172	4
5175	3
5178	5
5184	1
5187	1
5190	2
5196	3
5199	3
5202	1
5205	1
5208	3
5211	5
5214	5
5217	2
5220	1
5223	2
5226	4
5229	3
5232	3
5235	6
5238	5
5241	3
5244	2
5247	3
5250	2
5253	4
5256	3
5259	5
5262	6
5265	6
5268	4
5271	6
5274	1
5277	1
5280	3
5283	2
5286	4
5289	4
5292	3
5295	6
5298	1
5301	2
5304	6
5307	3
5310	2
5313	2
5316	4
5319	2
5322	7
5325	2
5328	5
5331	1
5334	2
5337	7
5340	4
5343	5
5346	1
5349	1
5352	2
5355	3
5358	8
5361	5
5364	5
5367	3
5370	6
5373	16
5376	11
5379	1
5382	12
5385	4
5388	2
5391	8
5397	2
5400	4
5403	1
5406	1
5409	1
5412	3
5415	4
5418	2
5421	1
5424	3
5427	1
5430	1
5436	2
5439	3
5442	2
5445	2
5448	3
5451	3
5454	3
5457	1
5460	3
5463	2
5466	5
5472	3
5475	1
5478	3
5481	8
5484	2
5487	6
5490	3
5496	2
5499	3
5508	2
5511	1
5514	1
5517	1
5520	1
5526	2
5529	1
5532	1
5541	3
5544	5
5547	2
5553	2
5559	4
5562	4
5568	3
5571	4
5574	2
5580	1
5583	1
5586	1
5589	2
5592	2
5604	6
5610	1
5613	1
5619	1
5622	2
5625	2
5628	2
5631	1
5634	1
5637	1
5643	2
5646	2
5652	1
5655	1
5658	2
5661	1
5664	2
5667	1
5673	3
5679	2
5685	3
5688	2
5691	2
5694	3
5697	1
5703	1
5706	4
5715	1
5718	1
5721	2
5724	2
5727	1
5730	1
5736	2
5739	3
5745	4
5751	3
5754	1
5757	2
5760	2
5763	5
5766	4
5769	4
5772	2
5775	4
5778	3
5781	2
5784	7
5787	3
5793	3
5796	2
5799	2
5802	4
5805	5
5808	2
5811	1
5814	5
5817	3
5820	5
5823	4
5826	4
5829	6
5832	1
5835	3
5838	1
5841	1
5844	8
5847	1
5850	2
5853	3
5859	5
5862	14
5868	2
5871	2
5874	1
5877	2
5880	1
5883	4
5886	1
5889	1
5895	3
5898	4
5901	4
5904	3
5907	2
5910	1
5913	3
5916	4
5919	3
5922	5
5925	3
5928	3
5931	23
5934	2
5943	2
5946	1
5949	5
5955	2
5958	6
5961	5
5964	2
5967	3
5970	8
5973	2
5979	3
5982	2
5985	3
5988	4
5991	3
5994	10
5997	1
6000	1
6003	1
6012	1
6015	3
6018	1
6021	3
6024	14
6027	3
6033	1
6048	1
6051	2
6057	2
6060	1
6063	3
6066	2
6069	2
6078	2
6081	3
6084	2
6090	1
6093	1
6096	5
6099	1
6105	1
6108	4
6111	4
6117	2
6120	1
6123	2
6126	2
6129	1
6132	1
6135	2
6141	1
6153	1
6159	1
6162	1
6165	1
6168	3
6177	1
6186	1
6189	1
6192	2
6195	1
6198	2
6204	2
6207	1
6210	1
6216	1
6219	1
6225	3
6231	2
6234	1
6237	1
6243	2
6246	1
6249	1
6252	2
6255	2
6261	1
6264	1
6270	1
6273	3
6279	1
6282	2
6288	2
6291	1
6300	1
6306	3
6309	2
6315	3
6318	2
6321	1
6324	2
6327	1
6330	2
6333	1
6336	3
6339	1
6348	2
6351	3
6354	1
6357	1
6360	3
6363	1
6366	2
6369	2
6375	2
6384	1
6387	3
6393	4
6399	1
6402	1
6405	1
6408	2
6414	2
6417	3
6420	1
6426	1
6429	2
6435	4
6444	3
6447	2
6450	1
6453	1
6459	1
6474	2
6480	1
6486	2
6492	1
6495	3
6498	3
6507	2
6510	1
6513	2
6516	3
6519	1
6522	4
6534	2
6537	1
6540	3
6546	2
6552	1
6558	1
6561	2
6564	3
6567	1
6570	2
6576	1
6579	3
6582	1
6585	3
6588	3
6591	1
6594	1
6597	1
6603	3
6606	2
6609	1
6618	2
6624	1
6627	1
6630	1
6633	1
6636	2
6639	1
6645	2
6651	2
6654	1
6660	1
6663	1
6666	1
6675	1
6684	1
6687	1
6690	1
6693	1
6696	3
6702	1
6705	1
6708	1
6711	1
6714	1
6717	1
6720	2
6723	4
6726	2
6732	1
6735	1
6738	1
6741	2
6744	1
6750	1
6756	1
6765	2
6768	1
6771	1
6774	1
6777	1
6780	2
6783	1
6786	4
6789	1
6792	3
6795	7
6798	6
6801	2
6804	4
6810	3
6819	1
6822	2
6825	1
6828	3
6831	3
6837	1
6843	1
6846	2
6849	1
6852	1
6855	1
6864	1
6867	2
6870	1
6876	1
6882	1
6888	3
6891	1
6900	4
6903	3
6906	2
6909	1
6912	1
6921	1
6933	2
6936	2
6939	1
6948	1
6954	2
6960	2
6963	1
6969	2
6972	1
6975	1
6978	2
6981	4
6984	4
6987	6
6990	1
6993	1
6999	1
7002	3
7005	4
7008	1
7011	2
7014	3
7017	1
7023	2
7026	3
7032	3
7035	1
7044	2
7047	2
7050	2
7053	3
7056	5
7062	1
7071	1
7074	2
7077	2
7080	2
7086	2
7089	1
7098	2
7101	1
7104	1
7107	1
7116	1
7119	2
7122	1
7125	2
7128	3
7134	4
7137	3
7140	3
7143	1
7155	1
7158	2
7164	1
7167	4
7176	2
7185	3
7188	1
7206	1
7209	1
7212	1
7221	1
7227	1
7230	1
7236	1
7248	1
7251	1
7260	1
7266	1
7269	1
7272	1
7275	1
7278	1
7287	1
7296	1
7305	1
7311	1
7320	1
7323	1
7329	1
7335	1
7344	1
7347	2
7365	1
7368	1
7380	7
7407	1
7416	2
7434	1
7446	1
7449	1
7452	1
7473	1
7479	1
7524	3
7527	1
7533	2
7545	1
7566	2
7587	1
7596	1
7599	1
7602	1
7608	1
7611	1
7614	1
7620	1
7635	1
7653	1
7662	1
7668	1
7677	1
7680	1
7689	1
7698	1
7701	4
7707	1
7713	1
7719	1
7722	1
7728	3
7731	2
7737	3
7740	1
7743	1
7746	1
7755	1
7758	3
7761	2
7764	1
7767	1
7773	1
7809	1
7824	1
7830	2
7836	1
7845	1
7854	1
7857	1
7863	1
7878	1
7881	3
7884	2
7887	1
7893	1
7905	1
7908	5
7911	1
7917	1
7929	2
7932	1
7941	1
7950	1
7953	1
7959	2
7971	1
7980	2
8022	2
8031	1
8040	1
8046	1
8055	1
8058	1
8079	1
8085	2
8091	1
8097	1
8112	1
8130	1
8136	1
8151	1
8157	1
8163	1
8190	1
8208	2
8220	1
8241	1
8259	1
8271	1
8277	1
8313	4
8346	2
8361	2
8385	1
8388	2
8415	1
8418	2
8427	1
8430	1
8436	1
8445	1
8460	2
8466	1
8475	1
8478	1
8496	1
8499	3
8502	1
8517	1
8529	1
8532	2
8535	1
8541	1
8577	1
8583	1
8589	1
8592	1
8598	1
8634	1
8643	1
8646	2
8649	1
8664	1
8673	1
8685	1
8688	1
8694	1
8697	1
8700	2
8706	1
8715	2
8718	3
8736	1
8745	1
8748	1
8751	2
8760	3
8769	2
8772	2
8775	2
8778	1
8781	1
8790	1
8802	2
8805	1
8814	1
8817	2
8820	1
8823	2
8826	4
8829	2
8841	1
8844	1
8862	2
8865	7
8871	1
8874	5
8877	2
8880	1
8883	1
8886	3
8892	4
8895	8
8898	8
8901	3
8904	1
8907	6
8910	12
8913	1
8916	1
8919	1
8934	2
8940	1
8946	1
8955	1
8964	1
8976	1
8979	2
8982	1
8997	1
9003	2
9009	1
9018	1
9021	1
9051	1
9066	1
9078	2
9081	4
9084	2
9087	1
9099	1
9111	1
9156	1
9174	2
9177	1
9228	1
9246	1
9249	1
9252	1
9267	1
9282	1
9291	2
9312	1
9315	2
9333	1
9384	1
9393	1
9396	1
9402	1
9423	1
9453	2
9468	1
9501	1
9516	1
9552	1
9588	1
9600	1
9612	1
9615	1
9627	1
9651	1
9666	1
9762	2
9768	1
9777	1
9786	1
9795	1
9798	1
9804	1
9807	3
9816	1
9819	1
9825	2
9831	1
9834	1
9837	1
9843	1
9846	1
9849	1
9876	1
9879	1
9882	3
9885	2
9888	1
9891	5
9894	1
9933	1
9963	1
9966	1
9972	1
9993	1
10029	1
10065	1
10071	2
10125	1
10134	1
10143	1
10158	1
10170	1
10179	1
10197	1
10209	1
10224	1
10227	1
10299	1
10305	1
10326	1
10353	1
10359	1
10368	1
10374	1
10404	1
10407	1
10425	2
10464	1
10467	1
10473	1
10491	1
10497	1
10500	2
10533	1
10545	1
10548	1
10551	2
10554	4
10557	1
10563	1
10569	1
10581	1
10584	1
10590	2
10593	3
10599	1
10605	1
10611	1
10614	2
10617	1
10650	1
10671	1
10782	1
10785	1
10929	1
10950	1
10992	1
10995	1
11007	1
11013	1
11019	1
11052	1
11055	1
11061	1
11082	1
11085	1
11088	1
11106	1
11115	1
11136	1
11148	1
11154	7
11166	1
11202	1
11211	1
11238	1
11256	1
11343	1
11394	1
11397	1
11409	2
11412	1
11445	1
11454	1
11466	1
11472	1
11481	1
11508	1
11556	1
11580	2
11628	1
11724	1
11751	1
11784	5
11817	1
11847	1
11865	1
11874	1
11886	1
11898	1
11901	1
11937	1
11943	1
11952	1
12054	1
12093	1
12102	1
12153	1
12213	1
12249	1
12282	1
12291	1
12342	1
12360	1
12363	1
12381	1
12384	1
12393	1
12411	1
12420	1
12456	1
12480	1
12483	1
12501	1
12519	2
12528	1
12537	2
12549	1
12555	2
12567	2
12588	1
12612	1
12630	1
12636	1
12642	2
12648	1
12669	1
12678	1
12681	1
12684	1
12687	1
12690	1
12693	1
12699	1
12759	1
12768	1
12783	1
12789	2
12792	1
12810	1
12831	2
12849	3
12852	1
12855	1
12861	1
12870	1
12882	1
12885	1
12924	1
12927	1
12936	1
12948	1
12957	1
12963	1
12966	1
12975	1
12981	1
12984	1
12987	1
12993	1
13002	1
13014	1
13023	2
13026	1
13032	1
13035	1
13038	2
13056	1
13062	1
13080	3
13083	2
13089	1
13092	1
13095	1
13098	1
13113	1
13119	3
13122	5
13125	15
13128	2
13131	1
13137	3
13140	2
13143	1
13152	1
13185	1
13203	1
13212	2
13257	2
13269	1
13272	1
13302	1
13311	1
13323	1
13488	1
13647	1
13653	1
13683	1
13947	1
14289	1
14292	1
14826	1
14949	1
15156	1
15513	1
15540	1
16827	1
20517	1
20985	2
34902	1
40677	1
59511	1
all_dict_len_gene
75	3
78	2
81	1
84	1
87	5
90	1
93	1
96	3
102	4
105	1
108	1
111	1
123	1
126	1
132	1
135	4
138	4
141	18
144	1
147	16
150	9
151	5
153	6
154	2
155	1
156	12
157	9
158	4
159	29
162	22
163	1
165	16
166	1
168	10
169	1
171	23
174	6
176	1
177	22
178	2
179	1
180	23
183	32
186	20
187	1
188	1
189	20
190	5
191	7
192	31
193	2
195	18
197	2
198	24
199	1
200	4
201	14
202	1
204	15
205	2
206	1
207	30
208	1
209	11
210	24
213	38
214	3
216	14
218	4
219	38
220	6
221	3
222	19
223	3
224	9
225	23
226	1
227	1
228	29
229	1
230	1
231	30
233	6
234	19
235	3
236	1
237	25
239	1
240	11
242	1
243	21
244	2
245	9
246	16
248	1
249	34
251	1
252	17
253	2
254	1
255	37
256	2
257	3
258	18
259	2
260	1
261	24
262	2
263	8
264	87
265	2
266	2
267	24
268	4
269	3
270	36
272	10
273	45
274	6
275	3
276	31
277	2
278	3
279	33
280	7
281	3
282	17
283	1
284	9
285	31
286	1
287	2
288	8
289	3
290	3
291	11
292	1
293	1
294	37
295	2
296	6
297	13
298	2
299	1
300	25
301	2
302	2
303	17
304	4
305	26
306	32
307	5
308	3
309	15
310	1
311	5
312	21
313	2
314	8
315	24
316	5
317	8
318	28
319	10
320	8
321	41
322	8
323	9
324	17
325	7
326	2
327	24
328	6
329	7
330	36
331	7
332	6
333	30
334	3
335	5
336	35
337	3
338	5
339	18
340	3
341	1
342	10
343	4
344	3
345	12
